CodLift;DataEvent;Flags;Num;Name
250;2020-02-13 00:03:15.000;2;41;Кабина на 8 этаже
250;2020-02-13 00:05:36.000;16;132;Отсутствует напряжение в цепи управления
250;2020-02-13 00:05:36.000;16;160;Авария главного привода по УКСЛ
250;2020-02-13 00:05:36.000;16;176;Не открыты двери после движения
250;2020-02-13 00:05:46.000;18;176;Не открыты двери после движения
250;2020-02-13 00:05:46.000;2;41;Кабина стоит
250;2020-02-13 00:06:43.000;18;160;Авария главного привода по УКСЛ
250;2020-02-13 00:06:43.000;16;176;Не открыты двери после движения
250;2020-02-13 00:07:10.000;18;132;Отсутствует напряжение в цепи управления
250;2020-02-13 00:07:10.000;18;176;Не открыты двери после движения
250;2020-02-13 00:07:11.000;2;41;Кабина стоит
250;2020-02-13 00:07:23.000;16;132;Отсутствует напряжение в цепи управления
250;2020-02-13 00:07:23.000;16;160;Авария главного привода по УКСЛ
250;2020-02-13 00:07:23.000;16;176;Не открыты двери после движения
250;2020-02-13 00:07:32.000;18;176;Не открыты двери после движения
250;2020-02-13 00:07:33.000;2;41;Кабина стоит
250;2020-02-13 00:08:16.000;18;148;Вызов диспетчера из кабины
250;2020-02-13 00:08:55.000;16;148;Вызов диспетчера
250;2020-02-13 00:09:04.000;18;160;Авария главного привода по УКСЛ
250;2020-02-13 00:09:04.000;16;176;Не открыты двери после движения
250;2020-02-13 00:10:28.000;18;132;Отсутствует напряжение в цепи управления
250;2020-02-13 00:10:28.000;18;176;Не открыты двери после движения
250;2020-02-13 00:10:28.000;2;41;Кабина стоит
250;2020-02-13 00:53:27.000;3;17;Вызов диалога управления
250;2020-02-13 10:05:45.000;16;132;Отсутствует напряжение в цепи управления
250;2020-02-13 10:05:45.000;16;160;Авария главного привода по УКСЛ
250;2020-02-13 10:05:45.000;16;176;Не открыты двери после движения
250;2020-02-13 10:05:55.000;18;176;Не открыты двери после движения
250;2020-02-13 10:05:55.000;2;41;Кабина стоит
250;2020-02-13 10:06:27.000;16;176;Не открыты двери после движения
250;2020-02-13 10:06:30.000;18;160;Авария главного привода по УКСЛ
250;2020-02-13 10:06:37.000;18;132;Отсутствует напряжение в цепи управления
250;2020-02-13 10:06:44.000;18;176;Не открыты двери после движения
250;2020-02-13 10:06:44.000;2;41;Кабина стоит
250;2020-02-13 12:22:33.000;18;131;Проникновение в МП
250;2020-02-13 12:22:33.000;18;165;Открыто МП
250;2020-02-13 12:23:14.000;16;131;Проникновение в МП
250;2020-02-13 12:23:14.000;22;128;Вставлен СК 972 Белавин Саша
250;2020-02-13 12:23:17.000;22;129;Рестарт блока
250;2020-02-13 12:23:17.000;16;132;Отсутствует напряжение в цепи управления
250;2020-02-13 12:23:17.000;16;160;Авария главного привода по УКСЛ
250;2020-02-13 12:23:17.000;16;176;Не открыты двери после движения
250;2020-02-13 12:23:17.000;6;8;Рестарт ЛБ - код рестарта 0xFE
250;2020-02-13 12:23:20.000;16;129;Рестарт блока
250;2020-02-13 12:23:48.000;22;176;Не открыты двери после движения
250;2020-02-13 12:23:48.000;2;41;Кабина стоит
250;2020-02-13 12:24:49.000;18;213;Нет связи
250;2020-02-13 12:24:49.000;16;128;Вставлен СК 972 Белавин Саша
250;2020-02-13 12:24:49.000;16;165;Открыто МП
250;2020-02-13 12:24:49.000;16;176;Не открыты двери после движения
250;2020-02-13 12:25:10.000;18;129;Рестарт блока
250;2020-02-13 12:25:10.000;18;165;Открыто МП
250;2020-02-13 12:25:10.000;16;213;Нет связи
250;2020-02-13 12:25:10.000;22;128;Вставлен СК 972 Белавин Саша
250;2020-02-13 12:25:11.000;6;8;Рестарт ЛБ - код рестарта 0x10
250;2020-02-13 12:25:12.000;16;129;Рестарт блока
250;2020-02-13 12:26:20.000;22;176;Не открыты двери после движения
250;2020-02-13 12:27:03.000;18;213;Нет связи
250;2020-02-13 12:27:03.000;16;128;Вставлен СК 972 Белавин Саша
250;2020-02-13 12:27:03.000;16;165;Открыто МП
250;2020-02-13 12:27:03.000;16;176;Не открыты двери после движения
250;2020-02-13 12:50:02.000;18;165;Открыто МП
250;2020-02-13 12:50:02.000;16;213;Нет связи
250;2020-02-13 12:50:02.000;22;128;Вставлен СК 972 Белавин Саша
250;2020-02-13 12:50:24.000;22;129;Рестарт блока
250;2020-02-13 12:50:24.000;6;8;Рестарт ЛБ - код рестарта 0x10
250;2020-02-13 12:50:28.000;16;129;Рестарт блока
250;2020-02-13 12:50:45.000;18;213;Нет связи
250;2020-02-13 12:50:45.000;16;128;Вставлен СК 972 Белавин Саша
250;2020-02-13 12:50:45.000;16;165;Открыто МП
250;2020-02-13 12:51:38.000;18;129;Рестарт блока
250;2020-02-13 12:51:38.000;18;165;Открыто МП
250;2020-02-13 12:51:38.000;16;213;Нет связи
250;2020-02-13 12:51:38.000;22;128;Вставлен СК 972 Белавин Саша
250;2020-02-13 12:51:39.000;6;8;Рестарт ЛБ - код рестарта 0x10
250;2020-02-13 12:51:40.000;16;129;Рестарт блока
250;2020-02-13 12:52:30.000;18;213;Нет связи
250;2020-02-13 12:52:30.000;16;128;Вставлен СК 972 Белавин Саша
250;2020-02-13 12:52:30.000;16;165;Открыто МП
250;2020-02-13 12:58:49.000;18;129;Рестарт блока
250;2020-02-13 12:58:49.000;18;165;Открыто МП
250;2020-02-13 12:58:49.000;18;176;Не открыты двери после движения
250;2020-02-13 12:58:49.000;16;213;Нет связи
250;2020-02-13 12:58:49.000;22;128;Вставлен СК 972 Белавин Саша
250;2020-02-13 12:58:49.000;6;8;Рестарт ЛБ - код рестарта 0x10
250;2020-02-13 12:58:52.000;16;129;Рестарт блока
250;2020-02-13 12:59:46.000;18;213;Нет связи
250;2020-02-13 12:59:46.000;16;128;Вставлен СК 972 Белавин Саша
250;2020-02-13 12:59:46.000;16;165;Открыто МП
250;2020-02-13 12:59:46.000;16;176;Не открыты двери после движения
250;2020-02-13 13:00:36.000;18;129;Рестарт блока
250;2020-02-13 13:00:36.000;18;165;Открыто МП
250;2020-02-13 13:00:36.000;16;213;Нет связи
250;2020-02-13 13:00:36.000;22;128;Вставлен СК 972 Белавин Саша
250;2020-02-13 13:00:45.000;18;213;Нет связи
250;2020-02-13 13:00:45.000;16;128;Вставлен СК 972 Белавин Саша
250;2020-02-13 13:00:45.000;16;129;Рестарт блока
250;2020-02-13 13:00:45.000;16;165;Открыто МП
250;2020-02-13 13:07:59.000;18;129;Рестарт блока
250;2020-02-13 13:07:59.000;18;165;Открыто МП
250;2020-02-13 13:07:59.000;16;213;Нет связи
250;2020-02-13 13:07:59.000;22;128;Вставлен СК 972 Белавин Саша
250;2020-02-13 13:07:59.000;6;8;Рестарт ЛБ - код рестарта 0x10
250;2020-02-13 13:08:01.000;16;129;Рестарт блока
250;2020-02-13 13:08:09.000;18;129;Рестарт блока
250;2020-02-13 13:08:09.000;16;128;Вставлен СК 972 Белавин Саша
250;2020-02-13 13:08:09.000;16;165;Открыто МП
250;2020-02-13 13:08:10.000;2;8;Рестарт ЛБ - код рестарта 0x05
250;2020-02-13 13:08:13.000;18;165;Открыто МП
250;2020-02-13 13:08:13.000;16;129;Рестарт блока
250;2020-02-13 13:12:40.000;16;165;Открыто МП
300;2020-02-13 13:44:59.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
300;2020-02-13 13:45:00.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
350;2020-02-14 06:58:34.000;18;133;Зажата кнопка СТОП в кабине лифта
350;2020-02-14 06:59:08.000;16;133;Зажата кнопка СТОП в кабине лифта
350;2020-02-14 06:59:13.000;18;144;Не закрыта дверь кабины
350;2020-02-14 06:59:14.000;2;41;Кабина на 14 этаже
350;2020-02-14 06:59:19.000;16;144;Не закрыта дверь кабины
300;2020-02-14 11:37:54.000;18;144;Не закрыта дверь кабины
300;2020-02-14 11:37:54.000;2;41;Кабина на 1 этаже
300;2020-02-14 11:39:31.000;16;144;Не закрыта дверь кабины
300;2020-02-14 11:40:24.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
300;2020-02-14 11:40:25.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
300;2020-02-14 11:41:14.000;18;144;Не закрыта дверь кабины
300;2020-02-14 11:41:14.000;2;41;Кабина на 4 этаже
300;2020-02-14 11:42:59.000;16;144;Не закрыта дверь кабины
400;2020-02-14 12:34:16.000;18;178;Отсутствует обмен с MCS
400;2020-02-14 12:34:22.000;16;178;Отсутствует обмен с MCS
650;2020-02-14 14:58:31.000;18;164;Аварийная блокировка
650;2020-02-14 14:58:31.000;18;128;A2 - Более контрольного времени открыты двери шахты (30сек)
650;2020-02-14 14:58:38.000;3;17;Вызов диалога управления
650;2020-02-14 14:58:43.000;16;128;A2 - Более контрольного времени открыты двери шахты (30сек)
650;2020-02-14 14:58:43.000;16;164;Аварийная блокировка
300;2020-02-14 15:31:54.000;18;144;Не закрыта дверь кабины
300;2020-02-14 15:31:54.000;2;41;Кабина на 5 этаже
300;2020-02-14 15:31:58.000;16;144;Не закрыта дверь кабины
300;2020-02-14 16:26:50.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
300;2020-02-14 16:26:51.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
450;2020-02-14 17:47:02.000;18;129;Рестарт блока
450;2020-02-14 17:47:03.000;2;8;Рестарт ЛБ - код рестарта 0x07
450;2020-02-14 17:47:08.000;16;129;Рестарт блока
300;2020-02-15 13:32:42.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
300;2020-02-15 13:32:44.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
350;2020-02-15 13:53:50.000;18;144;Не закрыта дверь кабины
350;2020-02-15 13:53:50.000;2;41;Кабина на 15 этаже
350;2020-02-15 13:53:59.000;16;144;Не закрыта дверь кабины
450;2020-02-15 15:25:25.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
450;2020-02-15 15:25:31.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
400;2020-02-15 16:38:04.000;18;161;Авария привода дверей
400;2020-02-15 16:38:04.000;18;164;Аварийная блокировка
400;2020-02-15 16:38:04.000;2;41;Кабина на 1 этаже
400;2020-02-15 16:38:08.000;18;128;8 - DOOR CLOSE FAULT
400;2020-02-15 16:38:21.000;16;128;8 - DOOR CLOSE FAULT
400;2020-02-15 16:38:21.000;16;161;Авария привода дверей
400;2020-02-15 16:38:21.000;16;164;Аварийная блокировка
550;2020-02-15 17:18:10.000;18;164;Аварийная блокировка
550;2020-02-15 17:18:10.000;18;128;A2 - Более контрольного времени открыты двери шахты (30сек)
550;2020-02-15 17:18:28.000;16;128;A2 - Более контрольного времени открыты двери шахты (30сек)
550;2020-02-15 17:18:28.000;16;164;Аварийная блокировка
350;2020-02-15 17:34:59.000;18;144;Не закрыта дверь кабины
350;2020-02-15 17:34:59.000;2;41;Кабина на 12 этаже
350;2020-02-15 17:35:09.000;16;144;Не закрыта дверь кабины
300;2020-02-15 21:39:56.000;18;144;Не закрыта дверь кабины
300;2020-02-15 21:39:56.000;2;41;Кабина на 4 этаже
300;2020-02-15 21:40:16.000;16;144;Не закрыта дверь кабины
300;2020-02-15 21:41:30.000;18;144;Не закрыта дверь кабины
300;2020-02-15 21:41:30.000;2;41;Кабина на 1 этаже
300;2020-02-15 21:41:49.000;16;144;Не закрыта дверь кабины
300;2020-02-16 06:43:09.000;18;144;Не закрыта дверь кабины
300;2020-02-16 06:43:10.000;2;41;Кабина на 8 этаже
300;2020-02-16 06:43:20.000;16;144;Не закрыта дверь кабины
350;2020-02-16 09:31:39.000;18;144;Не закрыта дверь кабины
350;2020-02-16 09:31:39.000;2;41;Кабина на 1 этаже
350;2020-02-16 09:31:51.000;18;128;67 - Разрыв контакта фотореверса
350;2020-02-16 09:31:56.000;16;128;67 - Разрыв контакта фотореверса
350;2020-02-16 09:32:00.000;16;144;Не закрыта дверь кабины
450;2020-02-16 12:17:34.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
450;2020-02-16 12:18:04.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
450;2020-02-16 16:05:29.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
450;2020-02-16 16:05:36.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
450;2020-02-16 16:41:58.000;18;129;Рестарт блока
450;2020-02-16 16:41:59.000;2;8;Рестарт ЛБ - код рестарта 0x07
450;2020-02-16 16:42:05.000;16;129;Рестарт блока
350;2020-02-16 17:48:49.000;18;133;Зажата кнопка СТОП в кабине лифта
350;2020-02-16 17:48:51.000;16;133;Зажата кнопка СТОП в кабине лифта
350;2020-02-16 18:11:30.000;18;144;Не закрыта дверь кабины
350;2020-02-16 18:11:30.000;2;41;Кабина на 14 этаже
350;2020-02-16 18:12:30.000;16;144;Не закрыта дверь кабины
350;2020-02-17 07:42:25.000;18;144;Не закрыта дверь кабины
350;2020-02-17 07:42:26.000;2;41;Кабина на 10 этаже
350;2020-02-17 07:42:28.000;16;144;Не закрыта дверь кабины
400;2020-02-17 09:11:58.000;18;178;Отсутствует обмен с MCS
400;2020-02-17 09:12:00.000;16;178;Отсутствует обмен с MCS
350;2020-02-17 13:51:50.000;18;144;Не закрыта дверь кабины
350;2020-02-17 13:51:50.000;2;41;Кабина на 9 этаже
350;2020-02-17 13:51:59.000;16;144;Не закрыта дверь кабины
450;2020-02-17 17:39:54.000;18;130;Многократный реверс дверей
450;2020-02-17 17:39:56.000;2;41;Кабина на 1 этаже
450;2020-02-17 17:40:07.000;18;128;Ожидание номера СК или данных станции
450;2020-02-17 17:40:08.000;16;128;Ожидание номера СК или данных станции
450;2020-02-17 17:40:08.000;16;130;Многократный реверс дверей
350;2020-02-18 09:12:07.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
350;2020-02-18 09:12:09.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
350;2020-02-18 13:43:30.000;18;144;Не закрыта дверь кабины
350;2020-02-18 13:43:30.000;2;41;Кабина на 7 этаже
350;2020-02-18 13:44:21.000;16;144;Не закрыта дверь кабины
350;2020-02-18 14:02:22.000;18;128;81 - Нарушение обмена в сети
350;2020-02-18 14:02:27.000;16;128;81 - Нарушение обмена в сети
350;2020-02-18 20:37:38.000;18;130;Многократный реверс дверей
350;2020-02-18 20:37:38.000;2;41;Кабина на 4 этаже
350;2020-02-18 20:37:41.000;18;128;59 - Превышение числа реверсов привода дверей кабины лифта
350;2020-02-18 20:37:45.000;16;128;59 - Превышение числа реверсов привода дверей кабины лифта
350;2020-02-18 20:38:39.000;18;144;Не закрыта дверь кабины
350;2020-02-18 20:38:39.000;2;41;Кабина на 4 этаже
350;2020-02-18 20:48:12.000;16;144;Не закрыта дверь кабины
350;2020-02-18 20:48:15.000;18;128;59 - Превышение числа реверсов привода дверей кабины лифта
350;2020-02-18 20:48:24.000;16;128;59 - Превышение числа реверсов привода дверей кабины лифта
350;2020-02-18 20:49:17.000;18;144;Не закрыта дверь кабины
350;2020-02-18 20:49:18.000;2;41;Кабина на 4 этаже
350;2020-02-18 20:58:51.000;16;144;Не закрыта дверь кабины
350;2020-02-18 20:58:53.000;18;128;59 - Превышение числа реверсов привода дверей кабины лифта
350;2020-02-18 20:59:02.000;16;128;59 - Превышение числа реверсов привода дверей кабины лифта
350;2020-02-18 20:59:54.000;18;144;Не закрыта дверь кабины
350;2020-02-18 20:59:55.000;2;41;Кабина на 4 этаже
350;2020-02-18 21:05:15.000;16;144;Не закрыта дверь кабины
350;2020-02-18 21:05:20.000;18;132;Отсутствует напряжение в цепи управления
350;2020-02-18 21:06:16.000;16;130;Многократный реверс дверей
350;2020-02-18 21:06:16.000;16;132;Отсутствует напряжение в цепи управления
350;2020-02-18 21:06:21.000;18;132;Отсутствует напряжение в цепи управления
350;2020-02-18 21:06:29.000;16;132;Отсутствует напряжение в цепи управления
350;2020-02-18 21:31:27.000;18;144;Не закрыта дверь кабины
350;2020-02-18 21:31:28.000;2;41;Кабина на 1 этаже
350;2020-02-18 21:31:49.000;16;144;Не закрыта дверь кабины
350;2020-02-20 07:03:36.000;18;128;Ожидание номера СК или данных станции
350;2020-02-20 07:03:37.000;16;128;Ожидание номера СК или данных станции
350;2020-02-20 12:49:33.000;18;128;81 - Нарушение обмена в сети
350;2020-02-20 12:50:06.000;16;128;81 - Нарушение обмена в сети
450;2020-02-20 13:51:48.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
450;2020-02-20 13:51:54.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
300;2020-02-20 15:43:59.000;18;144;Не закрыта дверь кабины
300;2020-02-20 15:43:59.000;2;41;Кабина на 1 этаже
300;2020-02-20 15:44:13.000;16;144;Не закрыта дверь кабины
300;2020-02-20 15:45:21.000;18;144;Не закрыта дверь кабины
300;2020-02-20 15:45:22.000;2;41;Кабина на 2 этаже
300;2020-02-20 15:45:33.000;16;144;Не закрыта дверь кабины
550;2020-02-20 16:29:42.000;18;130;Многократный реверс дверей
550;2020-02-20 16:29:42.000;18;164;Аварийная блокировка
550;2020-02-20 16:29:44.000;2;41;Кабина на 1 этаже
550;2020-02-20 16:29:50.000;18;128;48 - 8 реверсов
550;2020-02-20 16:33:26.000;3;17;Вызов диалога управления
550;2020-02-20 16:33:47.000;3;12;Включение ГГС с лифтом
550;2020-02-20 16:34:11.000;3;14;Выключение ГГС
550;2020-02-20 16:34:17.000;3;19;Выключение лифта
550;2020-02-20 16:34:26.000;18;145;Разрыв цепи безопасности
550;2020-02-20 16:34:26.000;16;128;48 - 8 реверсов
550;2020-02-20 16:34:26.000;2;41;Кабина на 1 этаже
550;2020-02-20 16:34:34.000;16;145;Разрыв цепи безопасности
550;2020-02-20 16:34:34.000;16;164;Аварийная блокировка
550;2020-02-20 16:34:40.000;18;132;Отсутствует напряжение в цепи управления
550;2020-02-20 16:34:40.000;18;178;Отсутствует обмен с MCS
550;2020-02-20 16:35:05.000;3;17;Вызов диалога управления
550;2020-02-20 16:35:50.000;3;18;Включение лифта
550;2020-02-20 16:35:51.000;16;130;Многократный реверс дверей
550;2020-02-20 16:35:51.000;16;132;Отсутствует напряжение в цепи управления
550;2020-02-20 16:35:51.000;16;178;Отсутствует обмен с MCS
550;2020-02-20 16:36:00.000;18;132;Отсутствует напряжение в цепи управления
550;2020-02-20 16:36:00.000;18;178;Отсутствует обмен с MCS
550;2020-02-20 16:36:04.000;3;17;Вызов диалога управления
550;2020-02-20 16:36:16.000;16;132;Отсутствует напряжение в цепи управления
550;2020-02-20 16:36:16.000;16;178;Отсутствует обмен с MCS
300;2020-02-20 20:41:07.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
300;2020-02-20 20:41:08.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
350;2020-02-20 22:44:17.000;18;144;Не закрыта дверь кабины
350;2020-02-20 22:44:18.000;2;41;Кабина на 5 этаже
350;2020-02-20 22:44:32.000;18;128;67 - Разрыв контакта фотореверса
350;2020-02-20 22:44:47.000;16;128;67 - Разрыв контакта фотореверса
350;2020-02-20 22:44:50.000;16;144;Не закрыта дверь кабины
350;2020-02-20 23:30:12.000;18;144;Не закрыта дверь кабины
350;2020-02-20 23:30:13.000;2;41;Кабина на 9 этаже
350;2020-02-20 23:30:15.000;16;144;Не закрыта дверь кабины
550;2020-02-21 02:03:27.000;18;164;Аварийная блокировка
550;2020-02-21 02:03:34.000;16;164;Аварийная блокировка
350;2020-02-21 12:59:31.000;18;133;Зажата кнопка СТОП в кабине лифта
350;2020-02-21 13:00:02.000;16;133;Зажата кнопка СТОП в кабине лифта
350;2020-02-21 19:33:30.000;18;133;Зажата кнопка СТОП в кабине лифта
350;2020-02-21 19:33:43.000;16;133;Зажата кнопка СТОП в кабине лифта
350;2020-02-21 19:33:54.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
350;2020-02-21 19:33:56.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
350;2020-02-22 10:56:22.000;18;144;Не закрыта дверь кабины
350;2020-02-22 10:56:22.000;2;41;Кабина на 9 этаже
350;2020-02-22 10:56:44.000;16;144;Не закрыта дверь кабины
150;2020-02-22 11:31:27.000;16;144;Не закрыта дверь кабины
150;2020-02-22 12:38:35.000;18;144;Не закрыта дверь кабины
150;2020-02-22 12:38:35.000;2;41;Кабина на 2 этаже
150;2020-02-22 12:38:56.000;16;144;Не закрыта дверь кабины
150;2020-02-22 12:41:42.000;18;144;Не закрыта дверь кабины
150;2020-02-22 12:41:42.000;2;41;Кабина на 25 этаже
150;2020-02-22 12:42:54.000;16;144;Не закрыта дверь кабины
150;2020-02-22 13:49:04.000;18;144;Не закрыта дверь кабины
150;2020-02-22 13:49:04.000;2;41;Кабина на 2 этаже
150;2020-02-22 13:55:24.000;16;144;Не закрыта дверь кабины
150;2020-02-22 16:38:06.000;18;213;Нет связи
150;2020-02-22 16:42:49.000;16;213;Нет связи
450;2020-02-22 17:05:02.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
450;2020-02-22 17:05:27.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
150;2020-02-22 22:20:46.000;18;213;Нет связи
150;2020-02-22 22:23:21.000;16;213;Нет связи
150;2020-02-23 07:39:51.000;18;161;Авария привода дверей
150;2020-02-23 07:39:51.000;2;41;Кабина на 2 этаже
150;2020-02-23 07:40:04.000;16;161;Авария привода дверей
650;2020-02-23 13:28:16.000;18;164;Аварийная блокировка
650;2020-02-23 13:28:16.000;18;128;A2 - Более контрольного времени открыты двери шахты (30сек)
650;2020-02-23 13:28:39.000;16;128;A2 - Более контрольного времени открыты двери шахты (30сек)
650;2020-02-23 13:28:39.000;16;164;Аварийная блокировка
150;2020-02-23 13:33:06.000;18;213;Нет связи
150;2020-02-23 13:33:27.000;16;213;Нет связи
150;2020-02-23 17:14:00.000;18;161;Авария привода дверей
150;2020-02-23 17:14:00.000;2;41;Кабина на 20 этаже
150;2020-02-23 17:14:04.000;16;161;Авария привода дверей
350;2020-02-23 20:25:24.000;18;128;81 - Нарушение обмена в сети
350;2020-02-23 20:25:26.000;16;128;81 - Нарушение обмена в сети
400;2020-02-23 23:05:28.000;18;178;Отсутствует обмен с MCS
400;2020-02-23 23:05:30.000;16;178;Отсутствует обмен с MCS
300;2020-02-24 09:37:47.000;18;144;Не закрыта дверь кабины
300;2020-02-24 09:37:47.000;2;41;Кабина на 1 этаже
300;2020-02-24 09:38:33.000;18;128;56 - «Заклинивание» пускателей привода дверей
300;2020-02-24 09:38:34.000;16;128;56 - «Заклинивание» пускателей привода дверей
300;2020-02-24 09:38:37.000;16;144;Не закрыта дверь кабины
300;2020-02-24 09:42:42.000;18;144;Не закрыта дверь кабины
300;2020-02-24 09:42:42.000;2;41;Кабина на 1 этаже
300;2020-02-24 09:43:41.000;16;144;Не закрыта дверь кабины
300;2020-02-24 09:44:56.000;18;144;Не закрыта дверь кабины
300;2020-02-24 09:44:56.000;2;41;Кабина на 5 этаже
300;2020-02-24 09:46:01.000;16;144;Не закрыта дверь кабины
150;2020-02-24 12:23:58.000;18;144;Не закрыта дверь кабины
150;2020-02-24 12:23:58.000;2;41;Кабина на 2 этаже
150;2020-02-24 12:25:59.000;16;144;Не закрыта дверь кабины
150;2020-02-24 12:28:22.000;18;144;Не закрыта дверь кабины
150;2020-02-24 12:28:23.000;2;41;Кабина на 11 этаже
150;2020-02-24 12:29:46.000;16;144;Не закрыта дверь кабины
450;2020-02-24 12:58:09.000;18;129;Рестарт блока
450;2020-02-24 12:58:09.000;2;8;Рестарт ЛБ - код рестарта 0x07
450;2020-02-24 12:58:15.000;16;129;Рестарт блока
300;2020-02-24 13:33:10.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
300;2020-02-24 13:33:11.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
300;2020-02-24 13:33:16.000;18;133;Зажата кнопка СТОП в кабине лифта
300;2020-02-24 13:33:51.000;18;144;Не закрыта дверь кабины
300;2020-02-24 13:33:52.000;2;41;Кабина на 1 этаже
300;2020-02-24 13:36:03.000;16;133;Зажата кнопка СТОП в кабине лифта
300;2020-02-24 13:36:19.000;18;133;Зажата кнопка СТОП в кабине лифта
300;2020-02-24 13:36:21.000;16;133;Зажата кнопка СТОП в кабине лифта
300;2020-02-24 13:36:32.000;16;144;Не закрыта дверь кабины
150;2020-02-24 15:31:26.000;18;213;Нет связи
150;2020-02-24 15:36:39.000;16;213;Нет связи
300;2020-02-24 16:16:49.000;18;144;Не закрыта дверь кабины
300;2020-02-24 16:16:50.000;2;41;Кабина на 1 этаже
300;2020-02-24 16:16:51.000;16;144;Не закрыта дверь кабины
150;2020-02-24 18:07:00.000;18;161;Авария привода дверей
150;2020-02-24 18:07:00.000;2;41;Кабина на 9 этаже
150;2020-02-24 18:07:15.000;16;161;Авария привода дверей
150;2020-02-25 08:20:52.000;18;161;Авария привода дверей
150;2020-02-25 08:20:52.000;2;41;Кабина на 1 этаже
150;2020-02-25 08:21:01.000;16;161;Авария привода дверей
150;2020-02-25 08:47:05.000;18;144;Не закрыта дверь кабины
150;2020-02-25 08:47:05.000;2;41;Кабина на 12 этаже
150;2020-02-25 08:47:37.000;16;144;Не закрыта дверь кабины
150;2020-02-25 09:51:05.000;18;144;Не закрыта дверь кабины
150;2020-02-25 09:51:06.000;2;41;Кабина на 21 этаже
150;2020-02-25 09:51:17.000;16;144;Не закрыта дверь кабины
150;2020-02-25 11:22:38.000;18;144;Не закрыта дверь кабины
150;2020-02-25 11:22:38.000;2;41;Кабина на 20 этаже
150;2020-02-25 11:24:53.000;16;144;Не закрыта дверь кабины
150;2020-02-25 11:33:46.000;18;213;Нет связи
150;2020-02-25 11:39:10.000;16;213;Нет связи
150;2020-02-25 12:04:57.000;18;144;Не закрыта дверь кабины
150;2020-02-25 12:04:58.000;2;41;Кабина на 4 этаже
150;2020-02-25 12:05:42.000;16;144;Не закрыта дверь кабины
150;2020-02-25 13:14:57.000;18;144;Не закрыта дверь кабины
150;2020-02-25 13:14:57.000;2;41;Кабина на 26 этаже
150;2020-02-25 13:16:33.000;16;144;Не закрыта дверь кабины
150;2020-02-25 18:13:44.000;18;144;Не закрыта дверь кабины
150;2020-02-25 18:13:44.000;2;41;Кабина на 2 этаже
150;2020-02-25 18:15:19.000;16;144;Не закрыта дверь кабины
150;2020-02-25 18:17:47.000;18;144;Не закрыта дверь кабины
150;2020-02-25 18:17:47.000;2;41;Кабина на 14 этаже
150;2020-02-25 18:18:43.000;16;144;Не закрыта дверь кабины
150;2020-02-25 19:58:24.000;18;161;Авария привода дверей
150;2020-02-25 19:58:24.000;2;41;Кабина на 1 этаже
150;2020-02-25 19:58:25.000;16;161;Авария привода дверей
300;2020-02-25 20:20:39.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
300;2020-02-25 20:20:40.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
150;2020-02-26 07:34:16.000;18;161;Авария привода дверей
150;2020-02-26 07:34:16.000;2;41;Кабина на 1 этаже
150;2020-02-26 07:34:18.000;16;161;Авария привода дверей
150;2020-02-26 10:33:20.000;18;144;Не закрыта дверь кабины
150;2020-02-26 10:33:20.000;2;41;Кабина на 2 этаже
150;2020-02-26 10:33:25.000;16;144;Не закрыта дверь кабины
150;2020-02-26 10:44:41.000;18;144;Не закрыта дверь кабины
150;2020-02-26 10:44:42.000;2;41;Кабина на 9 этаже
150;2020-02-26 10:44:57.000;16;144;Не закрыта дверь кабины
